,pixel_r,pixel_g,pixel_b,local_r,local_g,local_b,edges_r,edges_g,edges_b,label
1539,89,90,76,87,89,78,59,61,51,norm_impervious
1540,107,109,95,106,108,99,54,56,49,norm_impervious
1541,93,95,84,98,100,88,66,68,56,norm_impervious
1542,77,79,76,73,75,63,51,55,43,norm_impervious
1543,74,76,73,64,68,58,42,48,33,norm_impervious
1544,74,74,74,65,69,60,43,48,34,norm_impervious
1545,76,77,69,72,74,62,50,54,42,norm_impervious
1546,67,81,56,68,71,58,54,57,45,norm_pervious
1547,37,43,29,49,54,41,62,64,52,norm_pervious
1548,50,54,37,48,50,35,52,53,39,norm_pervious
1549,58,67,50,37,42,26,39,43,29,norm_pervious
1550,57,44,27,54,50,35,58,58,45,fall_pervious
1551,43,31,17,52,51,37,60,62,51,fall_pervious
1552,80,67,50,59,56,41,61,61,50,fall_pervious
1553,74,67,48,60,56,40,61,60,47,fall_pervious
1554,60,52,39,48,47,34,53,52,39,fall_pervious
1555,74,62,46,64,60,45,64,63,51,fall_pervious
1556,74,76,75,77,80,79,87,89,83,norm_impervious
1557,39,40,32,50,51,41,67,69,60,norm_impervious
1558,32,33,28,39,43,32,45,50,38,norm_impervious
1559,34,40,30,43,48,35,50,54,42,norm_impervious
1560,31,32,27,39,43,32,46,51,38,norm_impervious
1561,29,21,19,35,37,27,62,63,54,norm_impervious
1562,26,21,25,35,37,28,61,62,53,norm_impervious
1563,36,37,29,60,60,50,72,72,62,norm_impervious
1564,57,58,52,72,71,59,67,68,56,norm_impervious
1565,43,44,36,66,65,54,72,72,61,norm_impervious
1566,36,38,33,49,51,40,58,58,47,norm_impervious
1567,33,37,23,36,40,27,53,56,47,norm_impervious
1568,69,71,60,70,72,62,52,55,46,norm_impervious
1569,28,30,19,38,41,28,53,57,47,norm_impervious
1570,30,24,28,36,38,29,62,65,53,norm_impervious
1571,75,76,70,80,81,75,65,66,60,norm_impervious
1572,86,93,86,85,90,87,73,75,71,norm_impervious
1573,88,88,80,77,78,69,69,70,62,norm_impervious
1574,105,102,95,105,106,92,69,70,61,norm_impervious
1575,140,141,133,135,136,128,114,116,103,norm_impervious
1576,122,127,120,117,123,115,83,87,81,norm_impervious
1577,138,142,128,138,140,129,80,84,78,norm_impervious
1578,106,107,99,98,99,90,86,88,78,norm_impervious
1579,95,95,95,89,91,85,65,67,58,norm_impervious
1580,93,94,86,89,91,82,86,88,77,norm_impervious
1581,71,74,63,74,78,71,80,83,73,norm_impervious
1582,94,97,86,91,94,85,77,79,71,norm_impervious
1583,109,112,103,96,98,90,81,83,75,norm_impervious
1584,116,123,107,108,115,99,87,91,80,norm_impervious
1585,130,136,122,129,134,122,92,95,85,norm_impervious
1586,100,105,99,96,100,93,66,68,61,norm_impervious
1587,93,94,86,89,91,82,86,88,77,norm_impervious
1588,59,59,57,62,64,62,67,66,60,norm_impervious
1589,46,48,45,60,64,63,61,66,63,norm_impervious
1590,68,69,73,67,69,68,67,71,67,norm_impervious
1591,89,95,93,87,93,90,69,73,67,norm_impervious
1592,92,93,79,93,93,81,90,92,81,norm_impervious
1593,176,178,165,175,179,163,102,103,93,norm_impervious
1594,88,95,88,80,82,69,61,64,53,norm_impervious
1595,41,57,30,44,51,37,55,58,48,norm_pervious
1596,60,76,50,46,55,38,56,60,49,norm_pervious
1597,48,67,37,47,56,39,55,58,48,norm_pervious
1598,71,87,60,59,73,48,46,56,37,norm_pervious
1599,65,79,53,58,70,47,55,63,46,norm_pervious
1600,47,61,48,42,55,42,66,72,56,norm_pervious
1601,59,68,49,52,60,44,42,49,35,norm_pervious
1602,34,43,26,39,44,29,43,47,33,shaded_pervious
1603,52,66,43,40,46,30,40,45,30,norm_pervious
1604,58,67,48,45,52,35,48,53,38,norm_pervious
1605,35,46,32,34,42,28,37,43,29,norm_pervious
1606,51,62,46,36,44,28,34,39,25,norm_pervious
1607,30,44,27,35,41,27,39,44,30,norm_pervious
1608,53,62,43,44,50,33,46,50,35,norm_pervious
1609,44,58,35,37,44,28,34,41,25,norm_pervious
1610,38,52,27,36,44,27,38,45,29,norm_pervious
1611,91,91,79,80,80,66,59,60,47,norm_impervious
1612,91,91,83,81,81,68,61,62,49,norm_impervious
1613,89,87,72,67,68,55,53,54,41,norm_impervious
1614,78,78,76,70,70,59,57,56,42,norm_impervious
1615,88,88,88,67,67,55,53,55,41,norm_impervious
1616,33,33,23,33,35,25,56,57,45,norm_impervious
1617,36,34,21,40,41,29,53,57,45,norm_impervious
1618,35,34,29,41,44,30,55,58,47,norm_impervious
1619,27,28,22,44,46,38,59,64,51,norm_impervious
1620,39,38,36,43,47,38,61,65,54,norm_impervious
1621,86,87,82,77,79,71,56,59,50,norm_impervious
1622,59,63,64,63,65,64,68,69,64,norm_impervious
1623,53,54,58,65,68,67,67,71,66,norm_impervious
1624,60,65,61,67,70,68,70,73,69,norm_impervious
1625,87,91,90,74,76,73,70,73,69,norm_impervious
1626,70,72,67,61,63,61,66,63,56,norm_impervious
1627,59,64,58,62,63,62,69,68,63,norm_impervious
1628,64,69,63,62,64,62,68,63,57,norm_impervious
1629,76,82,82,77,84,77,72,78,67,norm_impervious
1630,73,82,77,82,87,80,75,80,71,norm_impervious
1631,81,88,81,82,86,78,73,75,65,norm_impervious
1632,86,89,82,82,87,79,75,79,70,norm_impervious
1633,86,91,84,83,88,80,71,76,68,norm_impervious
1634,90,95,89,80,85,80,79,82,73,norm_impervious
1635,43,55,43,39,47,35,47,53,43,norm_pervious
1636,59,73,58,39,47,35,47,53,42,norm_pervious
1637,36,47,30,40,45,33,47,52,42,norm_pervious
1638,34,45,28,35,42,25,36,43,28,norm_pervious
1639,30,41,24,34,41,25,35,42,26,norm_pervious
1640,37,49,29,33,42,27,34,43,28,norm_pervious
1641,32,45,27,37,45,29,42,50,36,norm_pervious
1642,52,63,46,35,42,27,37,43,29,norm_pervious
1643,40,48,33,43,48,33,51,53,38,norm_pervious
1644,48,64,38,45,51,34,45,48,34,norm_pervious
1645,56,72,46,46,51,36,45,49,36,norm_pervious
1646,37,47,36,39,49,32,37,46,29,norm_pervious
1647,54,66,42,37,46,28,38,44,28,norm_pervious
1648,57,67,43,37,46,28,38,45,28,norm_pervious
1649,59,67,43,44,49,30,38,42,27,norm_pervious
1650,45,50,28,44,52,32,39,44,28,norm_pervious
1651,43,54,38,38,46,29,40,45,29,norm_pervious
1652,20,11,16,30,30,21,40,42,31,shaded_pervious
1653,79,83,82,67,74,65,54,61,52,norm_impervious
1654,66,71,65,70,73,64,55,57,46,norm_impervious
1655,70,72,69,67,72,65,50,56,46,norm_impervious
1656,73,75,70,61,65,55,47,54,43,norm_impervious
1657,74,76,73,58,60,53,49,52,44,norm_impervious
1658,69,66,49,62,62,50,45,49,39,dry_pervious
1659,80,80,68,70,71,57,60,50,39,dry_pervious
1660,134,113,86,117,102,78,74,68,52,dry_pervious
1661,120,104,81,113,101,81,82,78,61,dry_pervious
1662,115,103,81,110,99,80,81,76,61,dry_pervious
1663,125,109,76,117,102,77,75,69,53,dry_pervious
1664,125,107,85,119,103,79,84,75,59,dry_pervious
1665,122,103,73,117,102,78,73,67,52,dry_pervious
1666,92,75,57,61,60,48,65,66,53,dry_pervious
1667,110,97,78,110,98,78,81,77,60,dry_pervious
1668,107,102,83,108,97,79,83,77,62,dry_pervious
1669,140,119,92,121,105,81,87,78,61,dry_pervious
1670,132,115,87,118,104,80,81,73,57,dry_pervious
1671,32,44,24,37,49,31,41,52,34,norm_pervious
1672,43,55,35,44,56,36,40,51,33,norm_pervious
1673,37,50,33,37,47,34,40,48,37,norm_pervious
1674,68,66,51,58,61,47,53,56,43,dry_pervious
1675,69,67,52,59,62,48,53,55,42,dry_pervious
1676,47,60,43,35,46,32,37,48,33,norm_pervious
1677,49,62,44,44,52,37,41,47,34,norm_pervious
1678,57,73,47,50,57,43,40,47,35,norm_pervious
1679,56,68,48,55,65,49,46,52,41,norm_pervious
1680,50,62,42,44,53,38,42,49,37,norm_pervious
1681,43,56,38,38,48,33,38,47,33,norm_pervious
1682,51,74,46,42,55,37,40,49,37,norm_pervious
1683,56,76,49,41,54,36,38,48,35,norm_pervious
1684,30,41,24,38,49,34,41,50,38,norm_pervious
1685,37,52,31,37,49,33,38,48,34,norm_pervious
1686,83,83,83,61,67,59,45,52,43,norm_impervious
1687,30,31,33,41,46,41,52,60,51,norm_impervious
1688,43,44,46,42,48,42,52,60,51,norm_impervious
1689,61,62,66,52,59,55,50,56,50,norm_impervious
1690,43,43,53,40,46,40,52,58,50,norm_impervious
1691,82,81,86,63,69,63,50,56,49,norm_impervious
1692,70,64,52,62,61,49,46,49,40,dry_pervious
1693,68,65,50,61,61,51,49,52,44,dry_pervious
1694,69,60,53,56,59,44,48,55,39,dry_pervious
1695,77,71,57,57,58,44,48,53,39,dry_pervious
1696,74,68,56,60,60,46,51,54,40,dry_pervious
1697,74,66,53,58,59,45,50,54,40,dry_pervious
1698,66,64,49,55,57,44,47,52,38,dry_pervious
1699,52,70,46,45,55,38,47,54,39,norm_pervious
1700,77,75,63,70,71,57,55,50,39,dry_pervious
1701,86,87,73,76,76,63,61,64,52,dry_pervious
1702,97,103,103,88,93,88,62,66,58,norm_impervious
1703,91,96,92,88,93,88,60,65,57,norm_impervious
1704,93,95,90,90,95,90,62,67,58,norm_impervious
1705,93,98,92,87,92,87,59,64,56,norm_impervious
1706,93,101,90,88,94,87,70,74,67,norm_impervious
1707,70,75,68,71,74,66,52,55,47,norm_impervious
1708,89,91,88,69,73,64,59,62,53,norm_impervious
1709,48,49,43,37,43,34,44,50,43,norm_impervious
1710,69,64,61,61,65,56,48,55,44,norm_impervious
1711,70,75,68,66,70,61,48,54,44,norm_impervious
1712,77,78,72,61,66,56,47,54,43,norm_impervious
1713,43,43,43,37,44,39,45,52,44,norm_impervious
1714,74,77,68,62,66,58,49,54,47,norm_impervious
1715,40,40,42,40,45,40,51,57,49,norm_impervious
1716,78,82,81,57,59,52,49,51,43,norm_impervious
1717,64,69,63,62,65,59,49,52,45,norm_impervious
1718,49,64,45,42,52,38,40,50,37,norm_pervious
1719,38,55,39,39,50,34,38,46,34,norm_pervious
1720,62,70,55,42,52,36,37,47,33,norm_pervious
1721,36,54,32,39,47,33,45,51,40,norm_pervious
1722,39,57,35,38,50,34,39,48,35,norm_pervious
1723,30,43,25,35,46,30,34,45,29,norm_pervious
1724,55,62,46,45,52,38,42,49,35,norm_pervious
1725,48,64,37,42,50,34,40,48,34,norm_pervious
1726,27,38,24,33,43,29,36,47,33,shaded_pervious
1727,31,44,27,38,50,34,40,49,35,shaded_pervious
1728,39,56,38,38,50,34,42,52,37,norm_pervious
1729,35,41,29,39,48,35,40,46,36,shaded_pervious
1730,54,65,48,38,46,33,35,42,29,norm_pervious
1731,56,63,47,45,55,37,40,48,35,norm_pervious
1732,46,55,34,40,50,36,39,46,34,norm_pervious
1733,36,48,26,41,50,34,44,53,37,norm_pervious
1734,43,62,42,40,50,37,39,48,37,norm_pervious
1735,43,57,42,39,49,37,40,48,38,norm_pervious
1736,42,56,31,39,45,32,43,48,35,norm_pervious
1737,53,68,49,44,55,37,42,51,35,norm_pervious
1738,44,64,39,42,53,36,44,53,37,norm_pervious
1739,39,56,37,41,52,36,45,53,37,norm_pervious
1740,43,45,32,40,50,33,39,50,33,shaded_pervious
1741,53,68,49,44,55,37,42,51,35,norm_pervious
1742,50,61,45,43,53,36,41,51,35,norm_pervious
1743,51,70,42,46,56,38,40,48,34,norm_pervious
1744,53,66,48,45,55,37,40,48,34,norm_pervious
1745,50,63,43,42,53,37,40,50,37,norm_pervious
1746,60,73,53,43,56,39,37,48,34,norm_pervious
1747,40,55,34,36,48,32,40,49,36,norm_pervious
1748,37,50,32,37,48,32,37,46,33,norm_pervious
1749,40,55,34,36,49,32,38,48,34,norm_pervious
1750,50,63,43,41,53,36,38,48,34,norm_pervious
1751,47,60,40,38,48,32,38,46,32,norm_pervious
1752,51,63,49,38,48,33,38,47,33,norm_pervious
1753,51,60,39,40,49,34,40,48,34,norm_pervious
1754,49,64,43,42,53,38,43,52,39,norm_pervious
1755,29,41,19,39,48,31,44,51,36,norm_pervious
1756,55,69,46,43,53,35,41,50,34,norm_pervious
1757,52,70,48,42,52,36,42,50,37,norm_pervious
1758,48,60,40,51,59,45,53,58,49,norm_pervious
1759,45,60,39,40,52,36,42,52,38,norm_pervious
1760,63,74,58,63,69,62,58,63,57,norm_pervious
1761,72,80,67,62,69,62,43,49,42,norm_pervious
1762,80,80,80,58,65,56,44,52,42,norm_impervious
1763,74,77,70,58,66,57,47,55,46,norm_impervious
1764,26,44,28,46,58,43,47,56,46,norm_pervious
1765,52,66,53,52,61,52,48,54,47,norm_pervious
1766,37,48,31,37,42,32,38,44,32,norm_pervious
1767,45,60,41,41,49,36,43,48,38,norm_pervious
1768,53,64,48,45,52,39,38,43,32,norm_pervious
1769,78,79,65,68,69,56,56,50,40,dry_pervious
1770,29,51,28,41,52,35,38,47,32,norm_pervious
1771,47,61,38,43,53,36,39,48,33,norm_pervious
1772,59,70,54,45,54,42,41,48,38,norm_pervious
1773,72,70,55,64,68,52,48,53,39,dry_pervious
1774,67,76,59,65,71,58,53,59,46,dry_pervious
1775,70,77,61,65,71,57,53,58,44,dry_pervious
1776,71,69,56,71,72,58,57,60,49,dry_pervious
1777,82,83,69,74,74,60,56,59,48,dry_pervious
1778,67,69,55,65,69,54,47,52,38,dry_pervious
1779,68,75,59,63,70,55,49,54,42,dry_pervious
1780,72,76,62,64,71,57,55,59,47,dry_pervious
1781,69,70,56,65,68,53,46,52,38,dry_pervious
1782,73,73,61,64,68,53,50,55,42,dry_pervious
1783,75,76,62,61,62,50,43,49,37,dry_pervious
1784,72,70,57,64,65,53,44,50,38,dry_pervious
1785,71,69,56,61,62,49,43,50,37,dry_pervious
1786,47,66,47,39,51,37,37,47,34,norm_pervious
1787,52,69,51,38,49,35,36,46,33,norm_pervious
1788,40,55,36,39,49,36,42,49,39,norm_pervious
1789,55,67,47,45,54,39,40,48,36,norm_pervious
1790,53,66,48,45,55,37,40,48,34,norm_pervious
1791,38,51,33,42,53,34,43,51,35,norm_pervious
1792,40,53,33,40,51,32,44,53,35,norm_pervious
1793,58,68,44,48,58,38,39,48,32,norm_pervious
1794,35,46,29,43,52,35,43,50,35,norm_pervious
1795,36,51,30,41,52,33,44,53,35,norm_pervious
1796,52,64,42,37,47,31,41,50,34,norm_pervious
1797,57,68,54,44,56,39,41,51,35,norm_pervious
1798,50,63,43,42,52,35,39,48,34,norm_pervious
1799,48,61,43,45,53,37,41,48,34,norm_pervious
1800,38,49,51,35,45,41,47,56,43,water
1801,39,51,51,34,45,41,44,53,40,water
1802,40,52,52,34,45,42,44,53,41,water
1803,40,50,51,33,44,40,40,49,36,water
1804,42,53,49,33,44,40,40,48,36,water
1805,38,49,55,34,45,42,45,51,39,water
1806,38,48,49,34,45,41,36,46,35,water
1807,39,49,50,34,45,40,44,52,40,water
1808,37,51,54,35,45,43,46,56,43,water
1809,37,49,49,33,44,40,40,49,36,water
1810,75,66,59,57,59,45,50,55,40,fall_pervious
1811,74,68,56,60,60,46,51,54,40,fall_pervious
1812,54,50,38,56,56,43,49,53,39,fall_pervious
1813,73,67,53,62,61,49,47,51,41,dry_pervious
1814,72,65,55,61,60,49,45,49,39,dry_pervious
1815,176,168,129,167,159,122,155,149,116,tan_impervious
1816,167,162,124,168,162,124,164,157,122,tan_impervious
1817,127,121,95,125,119,97,124,120,105,tan_impervious
1818,142,134,98,164,157,118,159,153,117,tan_impervious
1819,155,148,119,159,152,120,165,158,125,tan_impervious
1820,152,131,100,123,115,85,95,99,70,dry_pervious
1821,120,106,79,131,115,91,125,113,89,tan_impervious
1822,98,94,67,84,88,63,80,87,63,dry_pervious
1823,100,99,71,84,89,63,84,91,66,dry_pervious
1824,104,97,71,93,93,68,85,89,64,dry_pervious
1825,158,132,99,124,116,86,95,98,71,dry_pervious
1826,156,137,95,154,139,97,78,85,53,dry_pervious
1827,153,128,87,152,137,95,79,86,54,dry_pervious
1828,105,101,74,96,100,71,84,92,67,dry_pervious
1829,94,99,69,93,99,70,93,99,73,norm_pervious
1830,111,112,78,98,102,73,88,96,70,dry_pervious
1831,102,101,70,95,100,71,88,95,69,dry_pervious
1832,134,119,90,139,124,89,77,85,56,dry_pervious
1833,53,71,47,55,73,48,61,76,50,norm_pervious
1834,40,65,36,51,71,44,73,85,59,norm_pervious
1835,39,70,39,47,68,41,62,76,50,norm_pervious
1836,76,89,69,64,74,54,59,70,50,norm_pervious
1837,61,64,45,66,70,57,79,79,60,norm_impervious
1838,60,63,54,65,69,56,75,81,62,norm_impervious
1839,70,73,64,91,93,81,105,107,91,norm_impervious
1840,54,57,40,54,60,43,80,86,70,norm_impervious
1841,106,107,89,103,106,87,78,84,65,norm_impervious
1842,107,109,95,98,104,88,60,70,49,norm_impervious
1843,107,116,99,101,111,94,72,84,65,norm_impervious
1844,151,150,130,146,145,123,86,91,71,norm_impervious
1845,154,155,137,149,147,126,91,95,75,norm_impervious
1846,73,78,58,66,78,53,77,83,61,norm_impervious
1847,100,98,85,94,99,82,75,83,64,norm_impervious
1848,110,111,95,100,103,86,87,92,73,norm_impervious
1849,108,111,94,107,110,90,85,91,71,norm_impervious
1850,106,110,95,97,103,85,83,90,71,norm_impervious
1851,87,89,78,88,92,78,85,87,70,norm_impervious
1852,86,88,77,85,89,74,71,80,58,norm_impervious
1853,87,89,78,87,91,77,75,82,62,norm_impervious
1854,101,103,92,88,90,78,75,81,63,norm_impervious
1855,94,92,79,85,89,74,69,78,55,norm_impervious
1856,79,92,64,65,80,54,56,71,46,norm_pervious
1857,68,84,55,69,85,58,48,66,41,norm_pervious
1858,106,107,89,106,109,90,90,95,74,norm_impervious
1859,53,76,48,61,80,52,76,90,63,norm_pervious
1860,49,80,49,53,75,47,85,96,71,norm_pervious
1861,45,74,44,52,75,46,84,95,69,norm_pervious
1862,54,79,50,52,76,47,93,99,74,norm_pervious
1863,44,59,36,47,62,39,58,68,49,norm_pervious
1864,37,52,31,46,61,38,54,66,46,shaded_pervious
1865,32,33,19,36,37,25,66,68,53,shaded_pervious
1866,34,32,20,39,40,27,70,71,55,shaded_pervious
1867,37,37,27,40,42,29,69,72,56,shaded_pervious
1868,79,82,75,85,88,77,94,98,81,norm_impervious
1869,76,79,68,84,87,76,99,102,84,norm_impervious
1870,161,153,114,164,158,120,151,145,112,tan_impervious
1871,171,162,123,165,158,120,157,151,116,tan_impervious
1872,173,167,135,168,161,129,159,153,119,tan_impervious
1873,176,168,129,168,161,123,158,151,117,tan_impervious
1874,128,112,87,133,117,92,119,109,86,tan_impervious
1875,131,114,94,134,117,92,120,110,87,tan_impervious
1876,137,117,90,135,118,93,123,111,87,tan_impervious
1877,138,117,90,138,122,98,125,115,92,tan_impervious
1878,132,111,82,131,113,86,127,114,90,tan_impervious
1879,120,100,73,131,112,85,128,113,88,tan_impervious
1880,132,117,94,133,117,92,126,116,93,tan_impervious
1881,123,108,87,133,118,93,123,112,89,tan_impervious
1882,123,103,79,132,116,91,126,115,91,tan_impervious
1883,127,107,83,132,116,92,130,118,95,tan_impervious
1884,160,141,109,139,124,98,128,116,92,tan_impervious
1885,128,105,73,132,114,86,127,115,91,tan_impervious
1886,142,123,93,134,117,90,124,111,87,tan_impervious
1887,134,114,90,132,116,92,128,116,93,tan_impervious
1888,116,100,75,129,110,85,126,111,87,tan_impervious
1889,114,84,58,123,108,84,115,107,84,tan_impervious
1890,160,152,113,165,158,120,155,150,115,tan_impervious
1891,137,127,91,157,150,115,154,148,117,tan_impervious
1892,120,96,70,124,106,81,118,107,84,tan_impervious
1893,114,84,58,123,108,84,115,107,84,tan_impervious
1894,141,120,93,133,114,88,127,113,88,tan_impervious
1895,128,113,90,134,118,93,122,110,86,tan_impervious
1896,124,100,76,124,107,83,117,108,85,tan_impervious
1897,120,105,82,99,92,68,83,84,60,dry_pervious
1898,146,130,104,128,118,93,98,93,70,dry_pervious
1899,158,144,118,155,141,115,113,102,78,tan_impervious
1900,121,97,73,124,107,83,117,106,83,tan_impervious
1901,124,107,87,135,118,93,122,111,88,tan_impervious
1902,145,124,97,132,116,92,129,117,94,tan_impervious
1903,137,116,89,133,116,90,131,116,90,tan_impervious
1904,165,157,118,167,160,122,155,148,115,tan_impervious
1905,132,116,80,130,117,81,84,91,58,dry_pervious
1906,168,142,107,123,115,85,98,100,73,dry_pervious
1907,126,106,82,129,113,89,124,113,90,tan_impervious
1908,152,133,101,131,113,86,125,112,88,tan_impervious
1909,93,97,80,111,114,96,128,129,110,norm_impervious
1910,136,133,116,122,124,104,114,113,92,norm_impervious
1911,119,125,113,118,122,105,124,124,104,norm_impervious
1912,123,130,114,121,124,107,118,118,98,norm_impervious
1913,117,119,98,119,122,103,105,110,90,norm_impervious
1914,133,134,116,137,139,125,115,115,99,norm_impervious
1915,145,146,132,124,126,108,117,118,99,norm_impervious
1916,132,133,115,138,137,120,134,131,113,norm_impervious
1917,145,146,132,139,140,125,130,130,114,norm_impervious
1918,102,106,92,97,103,85,67,77,55,norm_impervious
1919,90,93,84,92,98,80,67,75,56,norm_impervious
1920,96,99,88,89,94,75,80,85,65,norm_impervious
1921,90,93,82,95,99,81,90,93,72,norm_impervious
1922,109,108,88,100,104,83,85,91,70,norm_impervious
1923,108,111,92,99,103,83,82,88,68,norm_impervious
1924,91,92,74,82,91,71,74,83,62,norm_impervious
1925,90,94,77,89,96,76,82,89,69,norm_impervious
1926,88,90,77,94,98,80,87,94,73,norm_impervious
1927,95,97,83,94,97,79,85,91,70,norm_impervious
1928,71,71,71,69,72,61,76,81,64,norm_impervious
1929,69,70,62,69,74,60,68,75,57,norm_impervious
1930,111,116,94,103,107,86,80,88,64,norm_impervious
1931,96,102,88,101,105,84,86,93,71,norm_impervious
1932,99,102,83,97,102,82,87,95,74,norm_impervious
1933,100,104,89,95,97,81,83,89,68,norm_impervious
1934,72,72,44,69,77,49,64,74,48,fall_pervious
1935,82,77,55,74,77,50,69,77,48,fall_pervious
1936,84,84,60,71,79,51,67,76,48,fall_pervious
1937,103,105,91,95,99,83,99,102,86,norm_impervious
1938,85,88,77,91,94,81,99,101,87,norm_impervious
1939,83,83,75,94,96,83,101,105,88,norm_impervious
1940,92,94,80,87,91,77,92,96,79,norm_impervious
1941,103,105,92,88,91,78,93,96,80,norm_impervious
1942,114,119,99,104,107,88,80,86,66,norm_impervious
1943,114,113,93,102,103,86,77,84,65,norm_impervious
1944,101,106,84,102,105,89,73,80,62,norm_impervious
1945,118,121,102,105,108,90,84,88,70,norm_impervious
1946,110,114,97,101,104,87,72,79,61,norm_impervious
1947,106,109,90,102,106,88,73,82,61,norm_impervious
1948,115,120,100,101,105,85,67,77,56,norm_impervious
1949,104,106,93,95,98,84,98,100,86,norm_impervious
1950,84,85,69,88,90,74,85,91,73,norm_impervious
1951,93,94,80,93,95,82,99,101,87,norm_impervious
1952,98,102,88,93,96,83,97,100,84,norm_impervious
1953,130,121,112,119,114,105,95,96,79,norm_impervious
1954,116,95,64,121,105,79,120,108,84,tan_impervious
1955,149,133,100,143,126,95,104,100,75,dry_pervious
1956,162,151,123,162,150,122,126,117,92,tan_impervious
1957,102,101,80,112,113,95,128,129,112,norm_impervious
1958,156,159,142,139,141,125,114,120,99,norm_impervious
1959,149,151,130,140,142,122,110,113,93,norm_impervious
1960,111,112,98,111,113,92,93,97,74,norm_impervious
1961,108,113,93,98,103,83,87,92,71,norm_impervious
1962,111,119,98,102,107,87,89,95,75,norm_impervious
1963,100,107,91,95,100,80,86,94,71,norm_impervious
1964,110,115,93,97,103,82,82,89,67,norm_impervious
1965,105,106,90,99,102,83,83,89,68,norm_impervious
1966,102,105,88,101,104,85,85,91,70,norm_impervious
1967,112,113,95,106,109,89,87,93,72,norm_impervious
1968,112,113,97,101,105,84,80,88,64,norm_impervious
1969,115,117,106,109,111,90,94,98,76,norm_impervious
1970,100,103,84,97,102,83,83,90,70,norm_impervious
1971,116,115,95,105,108,86,92,98,76,norm_impervious
1972,99,104,82,101,106,85,79,87,66,norm_impervious
1973,97,104,86,103,108,88,89,95,74,norm_impervious
1974,108,113,91,107,110,90,84,91,70,norm_impervious
1975,113,115,94,102,106,85,81,88,65,norm_impervious
1976,112,115,94,102,106,85,81,88,65,norm_impervious
1977,110,114,97,104,107,88,85,92,70,norm_impervious
1978,119,121,107,110,112,91,93,98,75,norm_impervious
1979,115,117,104,110,113,92,93,98,75,norm_impervious
1980,114,116,92,111,113,93,92,96,73,norm_impervious
1981,110,114,97,104,107,88,85,92,70,norm_impervious
1982,109,110,94,105,108,88,81,88,66,norm_impervious
1983,110,109,89,104,107,87,84,90,70,norm_impervious
1984,103,107,93,101,106,84,86,93,69,norm_impervious
1985,113,111,88,105,109,86,102,107,84,norm_impervious
1986,107,109,98,110,112,92,94,98,75,norm_impervious
1987,104,106,85,109,112,90,93,97,76,norm_impervious
1988,168,162,126,172,167,128,108,104,77,tan_impervious
1989,150,154,139,152,158,141,92,101,80,norm_impervious
1990,131,116,95,126,117,93,72,72,50,tan_impervious
1991,144,143,125,146,143,121,108,108,91,norm_impervious
1992,43,46,25,62,69,49,74,79,61,shaded_pervious
1993,99,104,84,80,80,61,68,73,53,norm_impervious
1994,100,92,73,86,86,66,72,75,56,tan_impervious
1995,86,84,72,84,85,70,64,72,53,norm_impervious
1996,91,99,86,92,101,87,61,71,53,norm_impervious
1997,105,112,96,94,103,86,74,82,64,norm_impervious
1998,121,122,91,112,110,85,77,82,59,tan_impervious
1999,109,115,103,101,106,93,74,79,60,norm_impervious
2000,95,99,85,94,97,84,77,82,65,norm_impervious
2001,105,113,100,90,95,82,64,70,52,norm_impervious
2002,114,126,106,103,116,99,67,79,61,norm_impervious
2003,111,115,100,103,107,93,57,66,47,norm_impervious
2004,111,115,100,103,107,93,57,66,47,norm_impervious
2005,133,146,129,132,144,126,74,84,64,norm_impervious
2006,133,146,129,132,144,126,74,84,64,norm_impervious
2007,122,135,117,123,136,118,83,95,77,norm_impervious
2008,167,170,153,154,162,141,81,91,71,norm_impervious
2009,156,164,143,151,159,138,78,88,68,norm_impervious
2010,148,160,136,150,158,138,82,92,72,norm_impervious
2011,139,142,125,132,135,118,106,113,95,norm_impervious
2012,64,82,61,63,81,60,71,78,65,norm_pervious
2013,68,87,68,68,85,64,79,88,69,norm_pervious
2014,45,58,48,35,43,36,36,43,36,norm_pervious
2015,35,46,34,46,53,45,46,53,44,norm_pervious
2016,51,59,43,50,56,45,56,61,51,norm_pervious
2017,54,65,46,54,59,46,59,61,49,norm_pervious
2018,47,54,47,43,52,43,43,51,42,norm_pervious
2019,54,66,54,50,57,47,48,55,46,norm_pervious
2020,31,41,38,33,39,36,49,53,46,shaded_pervious
2021,27,33,30,32,37,35,45,50,44,shaded_pervious
2022,20,29,28,33,39,36,49,53,46,shaded_pervious
2023,22,29,30,31,38,35,47,52,45,shaded_pervious
2024,17,28,25,34,39,35,42,46,40,shaded_pervious
2025,27,36,27,44,48,41,52,56,47,shaded_pervious
2026,41,40,33,47,48,38,63,64,51,shaded_pervious
2027,38,44,38,42,45,37,62,65,53,shaded_pervious
2028,23,30,32,32,38,33,42,49,41,shaded_pervious
2029,23,30,32,32,38,33,42,49,41,shaded_pervious
2030,23,31,27,32,38,33,44,50,42,shaded_pervious
2031,40,46,47,47,51,43,59,63,52,shaded_pervious
2032,35,40,41,43,49,43,61,65,55,shaded_pervious
2033,47,53,47,45,49,43,48,52,44,norm_pervious
2034,69,91,66,71,86,65,80,86,70,norm_pervious
2035,68,85,68,69,84,66,75,88,72,norm_pervious
2036,59,77,59,69,85,67,75,90,73,norm_pervious
2037,79,100,79,76,92,72,86,95,76,norm_pervious
